mediaID,deploymentID,sequenceID,captureMethod,timestamp,filePath,fileName,fileMediatype,exifData,favourite,comments,_id
b14a1a41-bdb9-4b5f-b23d-c627316f3cb5,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,a0d43340-d884-445a-b362-1d003621414c,motion detection,2017-10-02T19:08:04+01:00,https://multimedia.agouti.eu/assets/b14a1a41-bdb9-4b5f-b23d-c627316f3cb5/file,20221209135721-IMG_0021.JPG,image/jpeg,,,,
faeb8ab8-3b81-4059-a9ed-c627145cfbce,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,a0d43340-d884-445a-b362-1d003621414c,motion detection,2017-10-02T19:08:05+01:00,https://multimedia.agouti.eu/assets/faeb8ab8-3b81-4059-a9ed-c627145cfbce/file,20221209135720-IMG_0022.JPG,image/jpeg,,,,
4aed1eac-408b-4a73-bcad-d494dde418c1,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:04+01:00,https://multimedia.agouti.eu/assets/4aed1eac-408b-4a73-bcad-d494dde418c1/file,20221209135720-IMG_0031.JPG,image/jpeg,,,,
4b95ea46-ba68-4ecb-be29-9471894a23dc,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:05+01:00,https://multimedia.agouti.eu/assets/4b95ea46-ba68-4ecb-be29-9471894a23dc/file,20221209135720-IMG_0032.JPG,image/jpeg,,,,
88ef6b78-a460-4b90-b00a-76d4e727c3bc,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:06+01:00,https://multimedia.agouti.eu/assets/88ef6b78-a460-4b90-b00a-76d4e727c3bc/file,20221209135720-IMG_0033.JPG,image/jpeg,,,,
621679b3-9f74-4c41-b33f-8b753d97871c,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:08+01:00,https://multimedia.agouti.eu/assets/621679b3-9f74-4c41-b33f-8b753d97871c/file,20221209135721-IMG_0034.JPG,image/jpeg,,,,
914178ec-6d9d-45f5-851d-fd828a4790be,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:09+01:00,https://multimedia.agouti.eu/assets/914178ec-6d9d-45f5-851d-fd828a4790be/file,20221209135721-IMG_0035.JPG,image/jpeg,,,,
cb7690a8-6507-4b7b-b615-404d2ffbd9e2,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:10+01:00,https://multimedia.agouti.eu/assets/cb7690a8-6507-4b7b-b615-404d2ffbd9e2/file,20221209135721-IMG_0036.JPG,image/jpeg,,,,
5388ae77-08f6-4c7b-b425-c3903de40da5,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:12+01:00,https://multimedia.agouti.eu/assets/5388ae77-08f6-4c7b-b425-c3903de40da5/file,20221209135721-IMG_0037.JPG,image/jpeg,,,,
60c58cda-e405-4644-966f-4b2904ddbd98,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:13+01:00,https://multimedia.agouti.eu/assets/60c58cda-e405-4644-966f-4b2904ddbd98/file,20221209135722-IMG_0038.JPG,image/jpeg,,,,
4a1804f8-79b5-47aa-82bd-b34365de8bd8,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:14+01:00,https://multimedia.agouti.eu/assets/4a1804f8-79b5-47aa-82bd-b34365de8bd8/file,20221209135723-IMG_0039.JPG,image/jpeg,,,,
677d80af-6adc-4da9-a0cd-ccf4de847b64,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:14+01:00,https://multimedia.agouti.eu/assets/677d80af-6adc-4da9-a0cd-ccf4de847b64/file,20221209135723-IMG_0040.JPG,image/jpeg,,,,
2a29beb0-96a2-4709-90de-c155086c1f1e,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:16+01:00,https://multimedia.agouti.eu/assets/2a29beb0-96a2-4709-90de-c155086c1f1e/file,20221209135723-IMG_0041.JPG,image/jpeg,,,,
d61137e5-3837-46ea-94ba-39fa11ac4383,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:17+01:00,https://multimedia.agouti.eu/assets/d61137e5-3837-46ea-94ba-39fa11ac4383/file,20221209135723-IMG_0042.JPG,image/jpeg,,,,
361b472e-070c-4325-bd02-0f53c50510f8,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:18+01:00,https://multimedia.agouti.eu/assets/361b472e-070c-4325-bd02-0f53c50510f8/file,20221209135723-IMG_0043.JPG,image/jpeg,,,,
fa3811af-7bc2-49e0-90fa-f94707b186b5,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:19+01:00,https://multimedia.agouti.eu/assets/fa3811af-7bc2-49e0-90fa-f94707b186b5/file,20221209135724-IMG_0044.JPG,image/jpeg,,,,
be8b0985-ae37-4447-8024-c3b673e737f6,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:19+01:00,https://multimedia.agouti.eu/assets/be8b0985-ae37-4447-8024-c3b673e737f6/file,20221209135724-IMG_0045.JPG,image/jpeg,,,,
1aa2f6fc-f233-485e-a07f-2b8e1f53d56b,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:20+01:00,https://multimedia.agouti.eu/assets/1aa2f6fc-f233-485e-a07f-2b8e1f53d56b/file,20221209135724-IMG_0046.JPG,image/jpeg,,,,
5ab4939d-be48-47eb-b2e6-8e3978cb2b52,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:20+01:00,https://multimedia.agouti.eu/assets/5ab4939d-be48-47eb-b2e6-8e3978cb2b52/file,20221209135724-IMG_0047.JPG,image/jpeg,,,,
030cc0a5-c1db-4f5e-ae6f-21c8df898924,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:21+01:00,https://multimedia.agouti.eu/assets/030cc0a5-c1db-4f5e-ae6f-21c8df898924/file,20221209135725-IMG_0048.JPG,image/jpeg,,,,
ea402b5f-3405-4b90-a974-fb1e1d136466,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:22+01:00,https://multimedia.agouti.eu/assets/ea402b5f-3405-4b90-a974-fb1e1d136466/file,20221209135725-IMG_0049.JPG,image/jpeg,,,,
0072b695-4325-4f28-a519-6088fa62d580,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:22+01:00,https://multimedia.agouti.eu/assets/0072b695-4325-4f28-a519-6088fa62d580/file,20221209135725-IMG_0050.JPG,image/jpeg,,,,
8f776e10-0bfb-416b-a15f-da5d075a077c,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:23+01:00,https://multimedia.agouti.eu/assets/8f776e10-0bfb-416b-a15f-da5d075a077c/file,20221209135725-IMG_0051.JPG,image/jpeg,,,,
1f7222c9-0d7d-4098-97b3-748961077704,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:24+01:00,https://multimedia.agouti.eu/assets/1f7222c9-0d7d-4098-97b3-748961077704/file,20221209135726-IMG_0052.JPG,image/jpeg,,,,
32f06072-f9fa-4825-8ba7-a98fb5525a7d,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:25+01:00,https://multimedia.agouti.eu/assets/32f06072-f9fa-4825-8ba7-a98fb5525a7d/file,20221209135726-IMG_0053.JPG,image/jpeg,,,,
2cab070c-911d-4b4f-b4a5-1478241a245a,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:26+01:00,https://multimedia.agouti.eu/assets/2cab070c-911d-4b4f-b4a5-1478241a245a/file,20221209135727-IMG_0054.JPG,image/jpeg,,,,
a82072c2-b5a2-4302-896c-35d1847c7269,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:27+01:00,https://multimedia.agouti.eu/assets/a82072c2-b5a2-4302-896c-35d1847c7269/file,20221209135727-IMG_0055.JPG,image/jpeg,,,,
52ceb382-960e-42af-8480-481ad3f3beff,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:28+01:00,https://multimedia.agouti.eu/assets/52ceb382-960e-42af-8480-481ad3f3beff/file,20221209135727-IMG_0056.JPG,image/jpeg,,,,
7f8a1be7-99ee-4219-bbde-8e35a33cc1e8,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:28+01:00,https://multimedia.agouti.eu/assets/7f8a1be7-99ee-4219-bbde-8e35a33cc1e8/file,20221209135728-IMG_0057.JPG,image/jpeg,,,,
0f16eac5-551a-469a-839d-0be2d110eb5d,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:29+01:00,https://multimedia.agouti.eu/assets/0f16eac5-551a-469a-839d-0be2d110eb5d/file,20221209135728-IMG_0058.JPG,image/jpeg,,,,
78db87f5-bf96-42d1-b9be-c6300fb1c91e,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:29+01:00,https://multimedia.agouti.eu/assets/78db87f5-bf96-42d1-b9be-c6300fb1c91e/file,20221209135728-IMG_0059.JPG,image/jpeg,,,,
bf1a3261-c7ba-42b6-a36b-26ebb564e125,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:30+01:00,https://multimedia.agouti.eu/assets/bf1a3261-c7ba-42b6-a36b-26ebb564e125/file,20221209135729-IMG_0060.JPG,image/jpeg,,,,
7627bdae-a0c0-4043-9457-88cfc94bc4c4,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:32+01:00,https://multimedia.agouti.eu/assets/7627bdae-a0c0-4043-9457-88cfc94bc4c4/file,20221209135729-IMG_0061.JPG,image/jpeg,,,,
0591e222-1822-444b-a173-62d9580d094a,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:32+01:00,https://multimedia.agouti.eu/assets/0591e222-1822-444b-a173-62d9580d094a/file,20221209135729-IMG_0062.JPG,image/jpeg,,,,
13d023a8-31c3-4fab-8ba3-469b1b7bcb35,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:33+01:00,https://multimedia.agouti.eu/assets/13d023a8-31c3-4fab-8ba3-469b1b7bcb35/file,20221209135732-IMG_0063.JPG,image/jpeg,,,,
132216ef-f4a0-4f12-a031-11c8da5a40cb,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:34+01:00,https://multimedia.agouti.eu/assets/132216ef-f4a0-4f12-a031-11c8da5a40cb/file,20221209135730-IMG_0064.JPG,image/jpeg,,,,
bae5091a-6990-4ced-bbd2-f85b913855ff,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:34+01:00,https://multimedia.agouti.eu/assets/bae5091a-6990-4ced-bbd2-f85b913855ff/file,20221209135730-IMG_0065.JPG,image/jpeg,,,,
637c392d-11c1-456e-917b-789ca3e4909a,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:35+01:00,https://multimedia.agouti.eu/assets/637c392d-11c1-456e-917b-789ca3e4909a/file,20221209135731-IMG_0066.JPG,image/jpeg,,,,
4b22dde9-977f-4afb-86d1-e5cf5fa65d67,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:36+01:00,https://multimedia.agouti.eu/assets/4b22dde9-977f-4afb-86d1-e5cf5fa65d67/file,20221209135731-IMG_0067.JPG,image/jpeg,,,,
0bec1fa1-2f84-4928-a863-3b51e9a6cfdc,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:37+01:00,https://multimedia.agouti.eu/assets/0bec1fa1-2f84-4928-a863-3b51e9a6cfdc/file,20221209135731-IMG_0068.JPG,image/jpeg,,,,
8648392c-ed21-4bf7-953c-4048b347e745,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:37+01:00,https://multimedia.agouti.eu/assets/8648392c-ed21-4bf7-953c-4048b347e745/file,20221209135732-IMG_0069.JPG,image/jpeg,,,,
3ec07e9e-36e5-4340-8697-c8bef1c330f1,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:38+01:00,https://multimedia.agouti.eu/assets/3ec07e9e-36e5-4340-8697-c8bef1c330f1/file,20221209135732-IMG_0070.JPG,image/jpeg,,,,
bfdef5b4-78bf-446a-a18d-ddbc280624f6,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:50+01:00,https://multimedia.agouti.eu/assets/bfdef5b4-78bf-446a-a18d-ddbc280624f6/file,20221209135732-IMG_0071.JPG,image/jpeg,,,,
a8019efe-3d2c-4e30-9fc2-cd48303c5d2f,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:51+01:00,https://multimedia.agouti.eu/assets/a8019efe-3d2c-4e30-9fc2-cd48303c5d2f/file,20221209135732-IMG_0072.JPG,image/jpeg,,,,
699938ff-91de-45bf-a30f-93f99e250ee4,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:52+01:00,https://multimedia.agouti.eu/assets/699938ff-91de-45bf-a30f-93f99e250ee4/file,20221209135733-IMG_0073.JPG,image/jpeg,,,,
8754efe9-0760-4602-8e09-6618de7f6b23,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:53+01:00,https://multimedia.agouti.eu/assets/8754efe9-0760-4602-8e09-6618de7f6b23/file,20221209135733-IMG_0074.JPG,image/jpeg,,,,
5c645c06-dd5d-4f4d-999c-7b4a6b4c437b,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:53+01:00,https://multimedia.agouti.eu/assets/5c645c06-dd5d-4f4d-999c-7b4a6b4c437b/file,20221209135733-IMG_0075.JPG,image/jpeg,,,,
0d96ca36-66ab-44a5-bcd4-cf91935d57ae,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:54+01:00,https://multimedia.agouti.eu/assets/0d96ca36-66ab-44a5-bcd4-cf91935d57ae/file,20221209135734-IMG_0076.JPG,image/jpeg,,,,
5c066442-d582-4a62-9f1e-3c512f99c345,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:55+01:00,https://multimedia.agouti.eu/assets/5c066442-d582-4a62-9f1e-3c512f99c345/file,20221209135734-IMG_0077.JPG,image/jpeg,,,,
74051480-637c-4d54-8949-82167aca2d9c,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:55+01:00,https://multimedia.agouti.eu/assets/74051480-637c-4d54-8949-82167aca2d9c/file,20221209135735-IMG_0078.JPG,image/jpeg,,,,
809ae3eb-3f10-42da-a095-7e9bea76f785,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:56+01:00,https://multimedia.agouti.eu/assets/809ae3eb-3f10-42da-a095-7e9bea76f785/file,20221209135735-IMG_0079.JPG,image/jpeg,,,,
eb7c4930-bf00-4f17-8148-7b47caf6a4a0,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:57+01:00,https://multimedia.agouti.eu/assets/eb7c4930-bf00-4f17-8148-7b47caf6a4a0/file,20221209135735-IMG_0080.JPG,image/jpeg,,,,
06445743-674b-4372-ba97-ec485ca5021f,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:57+01:00,https://multimedia.agouti.eu/assets/06445743-674b-4372-ba97-ec485ca5021f/file,20221209135736-IMG_0081.JPG,image/jpeg,,,,
a15b2cc0-651f-4e4c-b1b3-ace55104ed6d,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:58+01:00,https://multimedia.agouti.eu/assets/a15b2cc0-651f-4e4c-b1b3-ace55104ed6d/file,20221209135736-IMG_0082.JPG,image/jpeg,,,,
70f81f6a-6be5-4a55-a8e6-e8fbccab837b,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:17:59+01:00,https://multimedia.agouti.eu/assets/70f81f6a-6be5-4a55-a8e6-e8fbccab837b/file,20221209135736-IMG_0083.JPG,image/jpeg,,,,
284c1033-bf5b-4e24-b0ed-44c099a33516,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:18:00+01:00,https://multimedia.agouti.eu/assets/284c1033-bf5b-4e24-b0ed-44c099a33516/file,20221209135737-IMG_0084.JPG,image/jpeg,,,,
2e94b8f3-206f-40eb-87ee-672d82ecef4f,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:18:00+01:00,https://multimedia.agouti.eu/assets/2e94b8f3-206f-40eb-87ee-672d82ecef4f/file,20221209135737-IMG_0085.JPG,image/jpeg,,,,
7c89acdf-c831-465a-ba00-91b73ed3dfe4,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:18:01+01:00,https://multimedia.agouti.eu/assets/7c89acdf-c831-465a-ba00-91b73ed3dfe4/file,20221209135738-IMG_0086.JPG,image/jpeg,,,,
9c59f5b3-bb4a-43a6-a329-2be406f58732,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:18:01+01:00,https://multimedia.agouti.eu/assets/9c59f5b3-bb4a-43a6-a329-2be406f58732/file,20221209135738-IMG_0087.JPG,image/jpeg,,,,
b361c567-30c6-4400-82dc-af83be2731bf,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:18:02+01:00,https://multimedia.agouti.eu/assets/b361c567-30c6-4400-82dc-af83be2731bf/file,20221209135738-IMG_0088.JPG,image/jpeg,,,,
bbd62815-e218-4c40-9600-848833ce05ff,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:18:03+01:00,https://multimedia.agouti.eu/assets/bbd62815-e218-4c40-9600-848833ce05ff/file,20221209135738-IMG_0089.JPG,image/jpeg,,,,
d70d832b-f362-49e6-8d33-4fa5468d9e26,0d620d0e-5da8-42e6-bcf2-56c11fb3d08e,9f216c2d-140f-4dae-adce-d05137249da6,motion detection,2017-10-03T06:18:03+01:00,https://multimedia.agouti.eu/assets/d70d832b-f362-49e6-8d33-4fa5468d9e26/file,20221209135739-IMG_0090.JPG,image/jpeg,,,,
